2026-07-07,indiavix_close,11.65
2026-07-08,indiavix_close,14.68
2026-07-09,indiavix_close,13.36
2026-07-10,indiavix_close,12.25
2026-07-13,indiavix_close,13.28
2026-07-14,indiavix_close,13.75
2026-07-15,indiavix_close,13.27
2026-07-16,indiavix_close,12.88
2026-07-17,indiavix_close,13.15
2026-07-20,indiavix_close,12.98
2016-07-01,midcap150_dy,1.05
2016-08-01,midcap150_dy,0.88
2016-09-01,midcap150_dy,0.84
2016-10-03,midcap150_dy,0.89
2016-11-01,midcap150_dy,0.89
2016-12-01,midcap150_dy,0.95
2017-01-02,midcap150_dy,0.97
2017-02-01,midcap150_dy,0.9
2017-03-01,midcap150_dy,0.86
2017-04-03,midcap150_dy,0.77
2017-05-02,midcap150_dy,0.74
2017-06-01,midcap150_dy,0.74
2017-07-03,midcap150_dy,0.68
2017-08-01,midcap150_dy,0.64
2017-09-01,midcap150_dy,0.59
2017-10-03,midcap150_dy,0.55
2017-11-01,midcap150_dy,0.48
2017-12-01,midcap150_dy,0.49
2018-01-01,midcap150_dy,0.45
2018-02-01,midcap150_dy,0.47
2018-03-01,midcap150_dy,0.53
2018-04-02,midcap150_dy,0.63
2018-05-02,midcap150_dy,0.6
2018-06-01,midcap150_dy,0.65
2018-07-02,midcap150_dy,0.68
2018-08-01,midcap150_dy,0.68
2018-09-03,midcap150_dy,0.69
2018-10-01,midcap150_dy,0.96
2018-11-01,midcap150_dy,0.98
2018-12-03,midcap150_dy,0.96
2019-01-01,midcap150_dy,0.95
2019-02-01,midcap150_dy,1.0
2019-03-01,midcap150_dy,1.0
2019-04-01,midcap150_dy,1.0
2019-05-02,midcap150_dy,1.05
2019-06-03,midcap150_dy,1.01
2019-07-01,midcap150_dy,1.1
2019-08-01,midcap150_dy,1.24
2019-09-03,midcap150_dy,1.2
2019-10-01,midcap150_dy,1.14
2019-11-01,midcap150_dy,1.05
2019-12-02,midcap150_dy,1.05
2020-01-01,midcap150_dy,0.99
2020-02-01,midcap150_dy,0.97
2020-03-02,midcap150_dy,1.02
2020-04-01,midcap150_dy,1.44
2020-05-04,midcap150_dy,1.28
2020-06-01,midcap150_dy,1.22
2020-07-01,midcap150_dy,1.31
2020-08-03,midcap150_dy,1.38
2020-09-01,midcap150_dy,1.32
2020-10-01,midcap150_dy,1.92
2020-11-02,midcap150_dy,1.92
2020-12-01,midcap150_dy,1.66
2021-01-01,midcap150_dy,1.56
2021-02-01,midcap150_dy,1.52
2021-03-01,midcap150_dy,1.38
2021-04-01,midcap150_dy,0.89
2021-05-03,midcap150_dy,0.94
2021-06-01,midcap150_dy,0.86
2021-07-01,midcap150_dy,0.87
2021-08-02,midcap150_dy,0.83
2021-09-01,midcap150_dy,0.88
2021-10-01,midcap150_dy,0.9
2021-11-01,midcap150_dy,0.87
2021-12-01,midcap150_dy,0.91
2022-01-03,midcap150_dy,0.9
2022-02-01,midcap150_dy,0.91
2022-03-02,midcap150_dy,1.1
2022-04-01,midcap150_dy,0.99
2022-05-02,midcap150_dy,1.0
2022-06-01,midcap150_dy,1.05
2022-07-01,midcap150_dy,1.16
2022-08-01,midcap150_dy,1.09
2022-09-01,midcap150_dy,1.14
2022-10-03,midcap150_dy,1.23
2022-11-01,midcap150_dy,1.19
2022-12-01,midcap150_dy,1.17
2023-01-02,midcap150_dy,1.15
2023-02-01,midcap150_dy,1.24
2023-03-01,midcap150_dy,1.22
2023-04-03,midcap150_dy,1.26
2023-05-02,midcap150_dy,1.19
2023-06-01,midcap150_dy,1.14
2023-07-03,midcap150_dy,1.14
2023-08-01,midcap150_dy,1.07
